pid,found,majorcat,school,college_area,sex,age,graduy,gradum,industry,occupation,firm_size2,firm_size,firm_type,job_status,worktime1,worktime2,worktime3,income,health_insur,employ_insur,labor_union,labor_union2,gpa,leave_of_absence,graduate_college,arba,language_train,job_train,certification,birth_area,living_area,faedu,maedu,pre_parent_income,parent_income,military,weight,year,col_code,experience,colcode_2,elite_college,edu,general_highschool,transfer,career_ready,college_satisfaction,stem_major,lnincome,worktime,hourly_income,ln_hourly_income,lnworktime
119558,3,2,1,10,1,26.58333333333333,2015,2,90,5,2,2,1,2,40,0,0,209.70894,1,1,3,,.3,1,,2,2,2,2,10,10,6,6,3,3,1,14.50282173263072,15,73134000,31,731340,0,0,1,0,5,3,0,5.3457208,40,12192.38,9.4085665,3.6888795
119612,3,2,1,8,1,25.41666666666667,2015,2,84,3,9,9,3,1,40,0,0,314.56342,1,1,2,,4.4,2,,2,2,1,1,5,11,4,6,6,6,1,63.99815606484206,15,73136000,11,731360,0,0,1,0,0,4.1428571,0,5.7511859,40,18288.57,9.8140316,3.6888795
119614,3,2,1,8,2,22,2015,2,47,7,3,3,1,1,40,0,0,178.25259,2,2,2,,3.5,2,,1,2,2,2,1,1,6,6,0,0,0,74.28763332284447,15,73136000,8.5,731360,0,0,0,0,3,2.8571429,0,5.1832018,40,10363.522,9.246047,3.6888795
119640,2,2,1,11,2,21.75,2015,2,65,1,5,5,3,2,40,5,0,209.70894,1,1,1,3,3.9,2,,1,2,2,1,11,4,4,5,4,4,0,39.95457551024844,15,72008000,20,720080,0,0,1,0,3,3.8571429,0,5.3457208,45,10837.671,9.2907829,3.8066626
119649,3,2,1,17,1,24,2015,2,47,1,8,8,2,1,40,0,0,157.28171,1,1,1,2,3.2,1,,1,2,2,1,8,8,4,4,5,4,1,37.90327290657263,15,73109000,25,731090,0,0,1,0,3,2.4285715,0,5.0580387,40,9144.2852,9.1208839,3.6888795
119655,3,2,1,2,1,21.66666666666667,2015,2,84,3,9,8,5,1,40,0,0,157.28171,1,1,2,,3.5,2,,2,2,2,2,15,8,4,4,3,3,1,39.26170382701176,15,73049000,23,730490,0,0,1,0,0,3.5714285,0,5.0580387,40,9144.2852,9.1208839,3.6888795
119656,3,2,1,2,2,21.58333333333333,2015,2,86,4,6,6,1,1,40,0,0,152.03899,1,1,2,,2.5,2,,2,2,2,1,15,15,4,4,4,4,0,41.39630651702943,15,73049000,6,730490,0,0,0,0,3,3,0,5.024137,40,8839.4756,9.0869827,3.6888795
119675,3,2,1,3,1,22.16666666666667,2015,2,84,3,9,3,5,1,40,12,2,157.28171,3,3,2,,4,2,,2,2,2,1,15,5,6,6,3,3,1,41.46922466558927,15,73036000,19,730360,0,0,1,0,0,5,0,5.0580387,54,6773.5449,8.8207798,3.9889841
119679,3,2,1,3,1,22.33333333333333,2015,2,84,3,9,8,5,1,40,20,8,209.70894,1,3,2,,4,2,,1,2,2,1,3,5,4,4,4,4,1,50.46208677484879,15,73104000,23,731040,0,0,0,0,1,3.8571429,0,5.3457208,68,7171.9883,8.8779383,4.2195077
119685,3,2,1,14,1,22.16666666666667,2015,2,85,3,9,3,5,1,40,0,0,188.73805,1,1,2,,4,2,,2,2,2,2,14,10,4,4,3,3,1,38.7269970518408,15,73001000,15,730010,0,0,0,0,0,3.1428571,0,5.2403603,40,10973.143,9.3032064,3.6888795
119707,3,2,1,15,2,22.33333333333333,2015,2,84,3,9,9,5,1,40,4,0,157.28171,1,1,2,,4,2,,1,2,2,1,15,8,4,4,3,3,0,50.65889471207651,15,73060000,21,730600,0,0,1,0,0,2.8571429,0,5.0580387,44,8312.9863,9.0255737,3.7841897
119708,3,2,1,15,2,21.83333333333333,2015,2,86,4,6,6,1,1,40,5,1,167.76715,1,1,3,,3.8,2,,1,2,2,1,15,15,4,4,5,5,0,38.89269350907467,15,73097000,10,730970,0,0,1,0,4,3.5714285,0,5.1225772,46,8481.6553,9.045661,3.8286414
119710,3,2,1,15,2,22.08333333333333,2015,2,47,1,2,2,1,2,40,0,0,157.28171,1,1,2,,3.5,2,,2,2,2,1,15,15,4,4,4,6,0,57.48021685606436,15,73126000,30,731260,0,0,0,0,2,3.2857144,0,5.0580387,40,9144.2852,9.1208839,3.6888795
119712,3,2,1,15,1,23,2015,2,86,1,6,6,1,1,40,0,0,188.73805,1,1,2,,3.3,2,,1,2,2,2,15,15,6,6,6,6,0,35.12146292909624,15,73155000,36.666668,731550,0,0,1,0,0,3.5714285,0,5.2403603,40,10973.143,9.3032064,3.6888795
119724,3,2,1,6,1,27.83333333333333,2015,2,75,7,7,7,1,1,40,8,1,241.16528,1,1,3,,4.3,2,,1,2,2,2,6,6,6,6,6,6,1,44.08171539118101,15,73121000,13,731210,0,0,1,0,6,1,0,5.4854827,49,11445.908,9.3453875,3.8918202
119736,3,2,1,13,2,24.66666666666667,2015,2,47,1,1,1,1,1,46,0,0,136.31081,1,1,2,,3.2,2,,2,2,2,1,13,13,4,4,3,3,0,43.54616579068131,15,73062000,9,730620,0,0,1,0,0,3.2857144,0,4.9149375,46,6891.3452,8.8380213,3.8286414
119739,3,2,1,13,1,26.16666666666667,2015,2,56,6,2,2,1,4,44,19,8,314.56342,1,2,2,,.4,2,,2,2,2,1,10,10,4,4,4,4,1,45.42305471038905,15,73116000,22.5,731160,0,0,1,0,0,3.5714285,0,5.7511859,71,10303.42,9.2402315,4.2626801
119741,3,2,1,16,1,26.83333333333333,2015,2,56,6,1,1,1,2,40,0,0,157.28171,2,2,2,,4.2,2,,2,2,2,1,16,16,4,4,6,6,0,47.42453153287614,15,73139000,44,731390,0,0,0,0,3,3.4285715,0,5.0580387,40,9144.2852,9.1208839,3.6888795

